,date,ap_daily,ap1,ap2,ap3,ap4,apavg1,apavg2
11904,2013216,15.084,3,0,3,4,2.7142857142857144,4.285714285714286
11905,2013217,14.084,5,7,5,3,2.2857142857142856,2.7142857142857144
11906,2013218,5.021,32,27,22,39,6.0,2.2857142857142856
11907,2013219,3.01,7,9,12,9,23.285714285714285,6.0
11908,2013220,3.01,5,6,4,2,7.571428571428571,23.285714285714285
11909,2013221,6.031,2,0,3,2,4.0,7.571428571428571
11910,2013222,5.021,3,6,4,3,2.142857142857143,4.0
11911,2013223,4.01,4,5,9,4,5.142857142857143,2.142857142857143
11912,2013224,5.021,4,4,4,3,5.571428571428571,5.142857142857143
11913,2013225,8.042,4,4,3,4,4.0,5.571428571428571
11914,2013226,10.052,7,15,6,4,3.142857142857143,4.0
11915,2013227,14.084,22,9,15,18,6.142857142857143,3.142857142857143
11916,2013228,26.126,22,15,9,5,12.428571428571429,6.142857142857143
11917,2013229,7.042,22,18,6,22,11.285714285714286,12.428571428571429
11918,2013230,5.021,9,18,18,32,21.571428571428573,11.285714285714286
11919,2013231,4.01,6,6,5,6,14.285714285714286,21.571428571428573
11920,2013232,3.01,6,4,7,6,5.428571428571429,14.285714285714286
11921,2013233,18.105,3,3,3,5,4.857142857142857,5.428571428571429
11922,2013234,13.084,9,9,3,3,2.7142857142857144,4.857142857142857
11923,2013235,15.084,22,32,27,18,10.0,2.7142857142857144
11924,2013236,6.031,32,22,15,6,19.285714285714285,10.0
11925,2013237,5.021,9,9,12,12,17.142857142857142,19.285714285714285
11926,2013238,5.021,4,4,7,5,8.571428571428571,17.142857142857142
11927,2013239,16.094,7,5,3,7,5.285714285714286,8.571428571428571
11928,2013240,9.052,12,7,6,3,4.857142857142857,5.285714285714286
11929,2013241,2.0,27,32,48,15,5.428571428571429,4.857142857142857
11930,2013242,8.042,2,4,3,5,21.285714285714285,5.428571428571429
11931,2013243,12.073,0,2,3,3,2.5714285714285716,21.285714285714285
11932,2013244,10.052,27,27,9,6,2.7142857142857144,2.5714285714285716
11933,2013245,9.052,18,9,2,6,15.0,2.7142857142857144
11934,2013246,6.031,5,9,9,7,8.0,15.0
11935,2013247,5.021,5,3,5,6,10.428571428571429,8.0
11936,2013248,2.0,7,18,6,4,4.428571428571429,10.428571428571429
11937,2013249,5.021,0,5,6,3,6.857142857142857,4.428571428571429
11938,2013250,3.01,5,3,4,3,2.857142857142857,6.857142857142857
11939,2013251,6.021,2,6,7,3,3.857142857142857,2.857142857142857
11940,2013252,3.0,6,3,2,2,4.142857142857143,3.857142857142857
11941,2013253,6.031,0,0,3,5,5.285714285714286,4.142857142857143
11942,2013254,5.021,0,2,3,2,3.0,5.285714285714286
11943,2013255,6.031,6,9,12,12,2.2857142857142856,3.0
11944,2013256,9.052,9,6,6,4,7.142857142857143,2.2857142857142856
11945,2013257,5.021,15,12,7,5,5.285714285714286,7.142857142857143
11946,2013258,2.0,6,4,9,22,8.142857142857142,5.285714285714286
11947,2013259,4.01,5,3,4,2,8.714285714285714,8.142857142857142
11948,2013260,8.042,6,4,3,3,2.0,8.714285714285714
11949,2013261,8.042,6,4,2,3,4.0,2.0
11950,2013262,13.084,9,7,15,6,5.142857142857143,4.0
11951,2013263,6.031,12,12,9,12,7.571428571428571,5.142857142857143
11952,2013264,7.042,6,6,12,6,15.571428571428571,7.571428571428571
11953,2013265,5.021,5,7,3,2,7.142857142857143,15.571428571428571
11954,2013266,4.01,9,6,7,9,6.0,7.142857142857143
11955,2013267,12.073,3,3,2,3,6.857142857142857,6.0
11956,2013268,4.01,6,5,6,3,3.5714285714285716,6.857142857142857
11957,2013269,1.0,12,5,4,18,7.0,3.5714285714285716
11958,2013270,1.0,0,3,0,0,7.571428571428571,7.0
11959,2013271,0.0,0,0,2,0,0.7142857142857143,7.571428571428571
11960,2013272,1.0,0,2,3,0,0.2857142857142857,0.7142857142857143
11961,2013273,2.0,0,0,2,0,0.7142857142857143,0.2857142857142857
11962,2013274,4.01,6,6,4,0,0.2857142857142857,0.7142857142857143
11963,2013275,58.177,0,2,0,0,3.142857142857143,0.2857142857142857
11964,2013276,4.01,56,9,7,6,1.0,3.142857142857143
11965,2013277,1.0,18,39,67,18,35.142857142857146,1.0
11966,2013278,0.0,0,0,6,5,20.571428571428573,35.142857142857146
11967,2013279,2.0,0,0,2,3,1.5714285714285714,20.571428571428573
11968,2013280,5.021,0,0,0,0,1.0,1.5714285714285714
11969,2013281,17.094,4,5,2,2,0.5714285714285714,1.0
11970,2013282,29.136,2,3,3,3,4.857142857142857,0.5714285714285714
11971,2013283,9.052,48,67,48,4,2.7142857142857144,4.857142857142857
11972,2013284,5.021,22,18,6,18,41.857142857142854,2.7142857142857144
11973,2013285,4.01,6,4,3,5,14.142857142857142,41.857142857142854
11974,2013286,2.0,0,3,4,3,5.285714285714286,14.142857142857142
11975,2013287,18.105,5,9,7,3,2.857142857142857,5.285714285714286
11976,2013288,17.094,0,0,3,2,3.7142857142857144,2.857142857142857
11977,2013289,10.063,32,27,27,32,5.857142857142857,3.7142857142857144
11978,2013290,9.052,22,15,4,3,26.714285714285715,5.857142857142857
11979,2013291,2.0,12,9,6,12,9.714285714285714,26.714285714285715
11980,2013292,1.0,2,4,5,7,10.285714285714286,9.714285714285714
11981,2013293,2.0,0,2,6,0,3.0,10.285714285714286
11982,2013294,1.0,0,0,0,3,1.8571428571428572,3.0
11983,2013295,4.01,0,4,2,2,1.0,1.8571428571428572
11984,2013296,4.01,0,0,2,4,1.4285714285714286,1.0
11985,2013297,2.0,4,7,6,3,3.0,1.4285714285714286
11986,2013298,2.0,2,0,2,0,5.714285714285714,3.0
11987,2013299,2.0,0,0,0,0,1.7142857142857142,5.714285714285714
11988,2013300,2.0,2,4,2,3,0.7142857142857143,1.7142857142857142
11989,2013301,1.0,0,4,2,2,2.142857142857143,0.7142857142857143
11990,2013302,5.021,2,0,4,2,2.0,2.142857142857143
11991,2013303,13.084,0,0,0,2,2.0,2.0
11992,2013304,6.031,2,9,9,3,2.2857142857142856,2.0
11993,2013305,5.021,7,27,18,18,7.142857142857143,2.2857142857142856
11994,2013306,3.01,9,7,5,9,11.571428571428571,7.142857142857143
11995,2013307,7.042,5,2,4,3,6.571428571428571,11.571428571428571
11996,2013308,5.021,12,6,0,3,3.142857142857143,6.571428571428571
11997,2013309,4.01,0,6,9,0,7.0,3.142857142857143
11998,2013310,4.01,6,4,5,9,4.571428571428571,7.0
11999,2013311,12.073,2,5,2,3,5.142857142857143,4.571428571428571
12000,2013312,4.01,6,7,6,4,2.857142857142857,5.142857142857143
12001,2013313,22.115,12,6,7,4,11.428571428571429,2.857142857142857
12002,2013314,12.073,15,0,0,2,6.285714285714286,11.428571428571429
12003,2013315,22.115,15,5,7,9,19.428571428571427,6.285714285714286
12004,2013316,2.0,32,18,18,9,9.857142857142858,19.428571428571427
12005,2013317,2.0,3,2,9,22,23.571428571428573,9.857142857142858
12006,2013318,2.0,0,0,2,0,6.285714285714286,23.571428571428573
12007,2013319,10.052,0,2,2,0,1.7142857142857142,6.285714285714286
12008,2013320,12.073,7,3,2,3,1.2857142857142858,1.7142857142857142
12009,2013321,6.031,18,27,12,9,4.428571428571429,1.2857142857142858
12010,2013322,2.0,6,7,5,6,16.857142857142858,4.428571428571429
12011,2013323,3.01,4,5,5,3,6.571428571428571,16.857142857142858
12012,2013324,4.01,0,0,0,2,3.2857142857142856,6.571428571428571
12013,2013325,1.0,4,4,7,4,1.1428571428571428,3.2857142857142856
12014,2013326,1.0,0,0,2,0,5.0,1.1428571428571428
12015,2013327,8.042,3,3,2,0,0.2857142857142857,5.0
12016,2013328,0.0,3,4,4,0,1.1428571428571428,0.2857142857142857
12017,2013329,0.0,0,0,4,4,8.0,1.1428571428571428
12018,2013330,1.0,0,0,0,0,1.4285714285714286,8.0
12019,2013331,1.0,0,0,0,0,0.0,1.4285714285714286
12020,2013332,1.0,0,3,2,2,0.2857142857142857,0.0
12021,2013333,7.042,0,0,0,3,1.0,0.2857142857142857
12022,2013334,9.052,4,2,0,3,0.42857142857142855,1.0
12023,2013335,10.052,5,6,18,7,4.0,0.42857142857142855
12024,2013336,1.0,22,22,12,7,7.428571428571429,4.0
12025,2013337,7.042,2,3,0,4,14.0,7.428571428571429
12026,2013338,4.01,5,0,0,2,1.2857142857142858,14.0
12027,2013339,4.01,9,6,12,7,3.7142857142857144,1.2857142857142858
12028,2013340,3.01,2,4,6,3,6.0,3.7142857142857144
12029,2013341,5.021,4,3,4,3,4.142857142857143,6.0
12030,2013342,28.126,7,5,3,2,3.5714285714285716,4.142857142857143
12031,2013343,3.01,80,12,7,2,3.857142857142857,3.5714285714285716
12032,2013344,4.01,3,6,15,18,28.142857142857142,3.857142857142857
12033,2013345,3.01,4,5,5,7,6.285714285714286,28.142857142857142
12034,2013346,1.0,3,0,2,2,5.857142857142857,6.285714285714286
12035,2013347,3.01,2,4,2,2,2.4285714285714284,5.857142857142857
12036,2013348,14.084,2,2,0,0,1.7142857142857142,2.4285714285714284
12037,2013349,5.021,18,3,3,6,1.1428571428571428,1.7142857142857142
12038,2013350,6.031,7,9,27,18,9.857142857142858,1.1428571428571428
12039,2013351,3.01,9,4,4,12,10.428571428571429,9.857142857142858
12040,2013352,3.01,6,5,5,3,7.142857142857143,10.428571428571429
12041,2013353,5.021,3,3,9,4,3.142857142857143,7.142857142857143
12042,2013354,5.021,5,5,2,3,4.428571428571429,3.142857142857143
12043,2013355,3.0,9,6,7,9,3.142857142857143,4.428571428571429
12044,2013356,1.0,4,4,6,5,6.142857142857143,3.142857142857143
12045,2013357,2.0,0,2,3,0,4.285714285714286,6.142857142857143
12046,2013358,1.0,3,0,0,0,1.4285714285714286,4.285714285714286
12047,2013359,6.031,0,3,2,2,1.0,1.4285714285714286
12048,2013360,2.0,7,6,2,3,1.0,1.0
12049,2013361,1.0,2,2,5,7,4.714285714285714,1.0
12050,2013362,2.0,0,0,2,2,3.142857142857143,4.714285714285714
12051,2013363,4.01,0,2,4,0,0.5714285714285714,3.142857142857143
12052,2013364,2.0,6,4,4,3,0.8571428571428571,0.5714285714285714
12053,2013365,5.021,0,0,4,4,4.142857142857143,0.8571428571428571
12054,20141,11.063,5,2,0,3,2.142857142857143,4.142857142857143
12055,20142,18.105,3,3,4,4,4.0,2.142857142857143
12056,20143,9.052,18,15,15,15,4.714285714285714,4.0
12057,20144,6.031,7,9,32,18,17.428571428571427,4.714285714285714
12058,20145,3.01,3,4,12,12,12.285714285714286,17.428571428571427
12059,20146,3.01,2,5,7,7,6.428571428571429,12.285714285714286
12060,20147,7.031,0,2,0,3,4.714285714285714,6.428571428571429
12061,20148,7.042,2,5,5,3,1.8571428571428572,4.714285714285714
12062,20149,8.042,15,12,9,18,3.4285714285714284,1.8571428571428572
12063,201410,4.01,15,5,4,3,11.428571428571429,3.4285714285714284
12064,201411,3.01,7,6,12,4,7.142857142857143,11.428571428571429
12065,201412,7.031,0,2,3,6,5.857142857142857,7.142857142857143
12066,201413,6.021,4,6,9,3,1.8571428571428572,5.857142857142857
12067,201414,10.063,7,18,12,4,4.714285714285714,1.8571428571428572
12068,201415,3.01,18,4,0,3,9.571428571428571,4.714285714285714
12069,201416,2.0,6,12,5,9,6.714285714285714,9.571428571428571
12070,201417,2.0,0,2,2,4,6.0,6.714285714285714
12071,201418,1.0,0,2,0,2,2.142857142857143,6.0
12072,201419,0.0,3,6,2,3,0.8571428571428571,2.142857142857143
12073,201420,2.0,0,0,4,0,2.0,0.8571428571428571
12074,201421,8.042,0,0,0,2,0.5714285714285714,2.0
12075,201422,10.052,12,2,3,3,1.0,0.5714285714285714
12076,201423,6.031,7,6,7,12,5.142857142857143,1.0
12077,201424,4.01,9,12,6,6,9.857142857142858,5.142857142857143
12078,201425,6.031,15,6,7,5,7.285714285714286,9.857142857142858
12079,201426,6.031,9,2,0,2,5.857142857142857,7.285714285714286
12080,201427,3.01,12,15,6,6,3.5714285714285716,5.857142857142857
12081,201428,4.01,3,5,5,6,8.714285714285714,3.5714285714285716
12082,201429,6.031,0,6,3,4,3.7142857142857144,8.714285714285714
12083,201430,3.01,7,9,7,6,2.7142857142857144,3.7142857142857144
12084,201431,1.0,7,5,5,7,7.0,2.7142857142857144
12085,201432,4.01,0,0,2,0,5.428571428571429,7.0
12086,201433,3.01,0,2,0,0,0.7142857142857143,5.428571428571429
12087,201434,6.031,3,12,5,4,0.8571428571428571,0.7142857142857143
12088,201435,4.01,7,3,3,2,5.0,0.8571428571428571
12089,201436,3.01,6,5,3,5,5.0,5.0
12090,201437,8.042,3,4,3,3,4.285714285714286,5.0
12091,201438,8.042,7,5,4,3,2.5714285714285716,4.285714285714286
12092,201439,23.115,2,5,4,7,6.714285714285714,2.5714285714285716
12093,201440,16.094,39,27,12,9,3.7142857142857144,6.714285714285714
12094,201441,10.063,22,32,22,7,22.857142857142858,3.7142857142857144
12095,201442,5.021,15,18,27,12,16.571428571428573,22.857142857142858
12096,201443,7.042,7,18,22,5,13.285714285714286,16.571428571428573
12097,201444,1.0,15,12,5,0,9.428571428571429,13.285714285714286
12098,201445,2.0,0,4,4,6,8.0,9.428571428571429
12099,201446,9.052,0,0,0,0,2.7142857142857144,8.0
12100,201447,19.105,2,2,0,3,1.2857142857142858,2.7142857142857144
12101,201448,4.01,48,32,12,12,1.0,1.2857142857142858
12102,201449,6.031,6,15,22,18,19.285714285714285,1.0
12103,201450,43.157,4,9,6,3,9.714285714285714,19.285714285714285
12104,201451,37.146,32,9,12,9,4.714285714285714,9.714285714285714
12105,201452,10.063,5,9,7,9,40.57142857142857,4.714285714285714
12106,201453,12.073,15,15,7,22,34.0,40.57142857142857
12107,201454,18.105,32,15,6,9,11.714285714285714,34.0
12108,201455,5.021,7,6,6,12,14.0,11.714285714285714
12109,201456,3.0,4,22,32,27,9.714285714285714,14.0
12110,201457,2.0,3,2,6,6,14.428571428571429,9.714285714285714
12111,201458,20.105,6,7,2,3,2.857142857142857,14.428571428571429
12112,201459,11.063,3,3,2,2,3.142857142857143,2.857142857142857
12113,201460,6.031,27,56,56,27,2.7142857142857144,3.142857142857143
12114,201461,4.01,6,3,5,7,29.714285714285715,2.7142857142857144
12115,201462,5.021,18,12,6,3,5.285714285714286,29.714285714285715
12116,201463,6.031,9,2,0,2,6.857142857142857,5.285714285714286
12117,201464,6.031,7,5,2,3,4.285714285714286,6.857142857142857
12118,201465,5.021,5,9,4,7,4.285714285714286,4.285714285714286
12119,201466,2.0,3,7,7,7,5.571428571428571,4.285714285714286
12120,201467,2.0,2,5,12,6,4.428571428571429,5.571428571428571
12121,201468,2.0,3,3,3,3,3.857142857142857,4.428571428571429
12122,201469,4.01,3,3,0,3,2.857142857142857,3.857142857142857
12123,201470,3.0,2,3,3,2,1.8571428571428572,2.857142857142857
12124,201471,5.021,0,3,4,3,3.142857142857143,1.8571428571428572
12125,201472,11.063,6,3,3,4,2.5714285714285716,3.142857142857143
12126,201473,5.021,27,12,5,5,3.4285714285714284,2.5714285714285716
12127,201474,3.01,4,3,5,4,13.142857142857142,3.4285714285714284
12128,201475,1.0,7,3,3,6,4.857142857142857,13.142857142857142
12129,201476,2.0,0,4,5,2,3.857142857142857,4.857142857142857
12130,201477,5.021,0,0,0,2,2.5714285714285716,3.857142857142857
12131,201478,4.01,3,5,2,2,0.8571428571428571,2.5714285714285716
12132,201479,5.021,6,3,6,6,4.0,0.8571428571428571
12133,201480,9.052,3,3,2,3,4.714285714285714,4.0
12134,201481,4.01,9,4,4,3,4.571428571428571,4.714285714285714
12135,201482,6.021,6,5,5,15,6.714285714285714,4.571428571428571
12136,201483,3.01,4,4,3,4,5.857142857142857,6.714285714285714
12137,201484,7.042,6,6,7,5,4.428571428571429,5.857142857142857
12138,201485,9.052,2,0,3,5,4.428571428571429,4.428571428571429
12139,201486,5.021,22,18,15,5,2.857142857142857,4.428571428571429
12140,201487,6.031,4,4,6,3,13.142857142857142,2.857142857142857
12141,201488,7.031,3,2,6,6,4.571428571428571,13.142857142857142
12142,201489,4.01,15,15,9,5,4.285714285714286,4.571428571428571
12143,201490,6.021,7,12,4,4,8.714285714285714,4.285714285714286
12144,201491,5.021,0,3,4,4,5.428571428571429,8.714285714285714
12145,201492,3.01,2,2,9,12,3.2857142857142856,5.428571428571429
12146,201493,5.021,2,9,4,9,4.571428571428571,3.2857142857142856
12147,201494,5.021,3,5,5,5,3.857142857142857,4.571428571428571
12148,201495,12.073,2,5,5,5,4.857142857142857,3.857142857142857
12149,201496,2.0,4,2,5,9,4.428571428571429,4.857142857142857
12150,201497,10.063,7,15,9,15,7.142857142857143,4.428571428571429
12151,201498,4.01,12,4,0,3,6.857142857142857,7.142857142857143
12152,201499,4.01,7,6,6,27,5.0,6.857142857142857
12153,2014100,2.0,0,0,3,4,7.571428571428571,5.0
12154,2014101,7.031,0,3,5,5,2.7142857142857144,7.571428571428571
12155,2014102,20.105,0,2,3,2,2.4285714285714284,2.7142857142857144
12156,2014103,15.084,39,22,6,7,3.142857142857143,2.4285714285714284
12157,2014104,6.031,22,9,12,6,21.428571428571427,3.142857142857143
12158,2014105,5.021,6,9,15,7,15.571428571428571,21.428571428571427
12159,2014106,3.01,5,6,9,4,8.857142857142858,15.571428571428571
12160,2014107,11.063,0,4,5,3,5.857142857142857,8.857142857142858
12161,2014108,6.031,15,7,3,2,2.7142857142857144,5.857142857142857
12162,2014109,14.084,6,4,9,22,7.142857142857143,2.7142857142857144
12163,2014110,22.115,22,12,6,5,7.857142857142857,7.142857142857143
12164,2014111,18.105,15,5,15,15,12.0,7.857142857142857
12165,2014112,4.01,27,22,32,27,11.857142857142858,12.0
12166,2014113,5.021,4,4,6,27,25.0,11.857142857142858
12167,2014114,11.063,3,3,2,5,7.571428571428571,25.0
12168,2014115,8.042,18,7,7,6,3.857142857142857,7.571428571428571
12169,2014116,5.021,18,12,12,12,9.0,3.857142857142857
12170,2014117,3.0,3,5,7,7,10.571428571428571,9.0
12171,2014118,5.021,4,6,4,4,5.571428571428571,10.571428571428571
12172,2014119,4.01,5,6,3,3,2.857142857142857,5.571428571428571
12173,2014120,16.094,3,5,2,3,5.142857142857143,2.857142857142857
12174,2014121,4.021,12,18,3,2,2.4285714285714284,5.142857142857143
12175,2014122,2.0,7,4,18,15,11.857142857142858,2.4285714285714284
12176,2014123,5.021,3,2,4,3,8.714285714285714,11.857142857142858
12177,2014124,13.084,0,0,0,0,3.142857142857143,8.714285714285714
12178,2014125,8.052,12,15,12,7,0.5714285714285714,3.142857142857143
12179,2014126,2.0,4,5,5,9,15.285714285714286,0.5714285714285714
12180,2014127,2.0,2,6,9,9,7.714285714285714,15.285714285714286
12181,2014128,20.105,0,0,0,2,5.0,7.714285714285714
12182,2014129,6.031,9,7,3,2,0.7142857142857143,5.0
12183,2014130,8.042,15,27,15,22,13.714285714285714,0.7142857142857143
12184,2014131,10.063,6,3,2,2,15.285714285714286,13.714285714285714
12185,2014132,6.031,22,12,12,3,5.285714285714286,15.285714285714286
12186,2014133,3.01,6,9,7,6,11.714285714285714,5.285714285714286
12187,2014134,4.01,2,5,6,5,7.285714285714286,11.714285714285714
12188,2014135,4.01,5,3,3,2,4.142857142857143,7.285714285714286
12189,2014136,4.01,3,5,3,6,3.0,4.142857142857143
12190,2014137,3.0,5,4,6,5,4.0,3.0
12191,2014138,4.01,5,0,6,7,4.142857142857143,4.0
12192,2014139,4.01,4,2,2,2,3.7142857142857144,4.142857142857143
12193,2014140,3.01,2,4,3,6,3.0,3.7142857142857144
12194,2014141,2.0,2,6,3,5,3.4285714285714284,3.0
12195,2014142,8.042,2,0,2,4,4.142857142857143,3.4285714285714284
12196,2014143,17.094,4,2,2,2,1.4285714285714286,4.142857142857143
12197,2014144,4.021,15,18,9,18,2.857142857142857,1.4285714285714286
12198,2014145,3.01,6,56,27,22,10.428571428571429,2.857142857142857
12199,2014146,3.0,5,4,3,4,17.714285714285715,10.428571428571429
12200,2014147,3.01,4,0,2,5,3.7142857142857144,17.714285714285715
12201,2014148,4.01,0,2,2,2,3.0,3.7142857142857144
12202,2014149,6.031,5,4,6,4,1.5714285714285714,3.0
12203,2014150,10.052,2,4,3,4,4.142857142857143,1.5714285714285714
12204,2014151,2.0,0,4,7,7,4.428571428571429,4.142857142857143
12205,2014152,2.0,4,5,32,12,5.285714285714286,4.428571428571429
12206,2014153,4.01,3,0,3,2,8.714285714285714,5.285714285714286
12207,2014154,6.031,2,3,2,3,2.142857142857143,8.714285714285714
12208,2014155,5.021,18,9,5,3,2.4285714285714284,2.142857142857143
12209,2014156,7.031,5,3,5,5,7.0,2.4285714285714284
12210,2014157,4.01,6,7,4,5,4.571428571428571,7.0
12211,2014158,13.073,7,12,9,4,5.714285714285714,4.571428571428571
12212,2014159,38.146,5,6,6,6,5.571428571428571,5.714285714285714
12213,2014160,4.021,15,27,22,27,5.714285714285714,5.571428571428571
12214,2014161,6.031,2,6,12,27,42.857142857142854,5.714285714285714
12215,2014162,6.031,3,3,9,3,9.0,42.857142857142854
12216,2014163,3.01,6,7,7,7,4.857142857142857,9.0
12217,2014164,4.01,3,4,5,7,6.571428571428571,4.857142857142857
12218,2014165,6.031,4,3,3,3,4.0,6.571428571428571
12219,2014166,3.01,7,5,5,5,3.0,4.0
12220,2014167,4.021,4,4,7,5,6.571428571428571,3.0
12221,2014168,8.042,3,3,2,3,4.285714285714286,6.571428571428571
12222,2014169,16.094,7,4,4,6,3.2857142857142856,4.285714285714286
12223,2014170,9.052,15,18,9,4,5.571428571428571,3.2857142857142856
12224,2014171,8.042,12,39,27,18,9.857142857142858,5.571428571428571
12225,2014172,4.021,5,7,7,6,18.285714285714285,9.857142857142858
12226,2014173,3.01,6,7,5,15,6.428571428571429,18.285714285714285
12227,2014174,4.01,2,3,0,3,7.571428571428571,6.428571428571429
12228,2014175,6.021,2,5,4,3,2.4285714285714284,7.571428571428571
12229,2014176,4.021,9,15,2,2,2.857142857142857,2.4285714285714284
12230,2014177,4.01,3,3,6,3,7.0,2.857142857142857
12231,2014178,3.0,2,7,4,6,3.857142857142857,7.0
12232,2014179,6.021,4,0,3,4,4.142857142857143,3.857142857142857
12233,2014180,6.031,4,3,5,3,2.142857142857143,4.142857142857143
12234,2014181,5.021,12,3,4,9,3.857142857142857,2.142857142857143
12235,2014182,3.0,15,15,6,2,5.714285714285714,3.857142857142857
12236,2014183,4.01,3,3,4,5,6.714285714285714,5.714285714285714
12237,2014184,5.021,0,2,2,3,3.5714285714285716,6.714285714285714
12238,2014185,4.01,7,3,3,6,2.857142857142857,3.5714285714285716
12239,2014186,3.0,5,2,2,3,5.714285714285714,2.857142857142857
12240,2014187,3.01,0,3,2,2,3.7142857142857144,5.714285714285714
12241,2014188,5.021,3,5,7,3,1.5714285714285714,3.7142857142857144
12242,2014189,6.021,7,5,3,3,3.857142857142857,1.5714285714285714
12243,2014190,7.031,5,3,6,7,4.142857142857143,3.857142857142857
12244,2014191,7.031,6,6,6,6,4.714285714285714,4.142857142857143
12245,2014192,5.021,15,12,12,6,5.571428571428571,4.714285714285714
12246,2014193,5.021,4,5,5,6,9.142857142857142,5.571428571428571
12247,2014194,4.021,5,5,7,6,4.714285714285714,9.142857142857142
12248,2014195,8.052,5,0,2,4,6.142857142857143,4.714285714285714
12249,2014196,6.031,3,7,3,3,3.5714285714285716,6.142857142857143
12250,2014197,4.01,6,9,12,15,3.857142857142857,3.5714285714285716
12251,2014198,4.01,3,5,4,5,9.142857142857142,3.857142857142857
12252,2014199,2.0,2,3,5,4,4.0,9.142857142857142
12253,2014200,1.0,3,4,6,3,3.4285714285714284,4.0
12254,2014201,2.0,0,2,0,0,3.5714285714285716,3.4285714285714284
12255,2014202,3.01,3,0,0,0,1.4285714285714286,3.5714285714285716
12256,2014203,4.021,2,3,0,3,1.0,1.4285714285714286
12257,2014204,4.021,9,6,6,5,1.4285714285714286,1.0
12258,2014205,5.021,2,6,2,4,5.0,1.4285714285714286
12259,2014206,5.021,3,9,12,4,2.857142857142857,5.0
12260,2014207,6.031,12,3,4,4,6.285714285714286,2.857142857142857
12261,2014208,4.01,5,2,3,3,5.714285714285714,6.285714285714286
12262,2014209,9.052,6,3,7,7,4.428571428571429,5.714285714285714
12263,2014210,3.01,6,4,4,3,5.285714285714286,4.428571428571429
12264,2014211,3.01,3,5,7,15,6.714285714285714,5.285714285714286
12265,2014212,5.021,9,2,4,4,5.571428571428571,6.714285714285714
12266,2014213,8.052,4,2,2,3,3.857142857142857,5.571428571428571
12267,2014214,9.052,7,7,6,5,3.2857142857142856,3.857142857142857
12268,2014215,6.031,9,18,15,6,5.571428571428571,3.2857142857142856
12269,2014216,11.063,3,6,5,15,9.714285714285714,5.571428571428571
12270,2014217,9.052,9,7,7,4,7.428571428571429,9.714285714285714
12271,2014218,6.031,9,18,15,6,8.714285714285714,7.428571428571429
12272,2014219,5.021,7,6,12,7,10.428571428571429,8.714285714285714
12273,2014220,8.042,5,3,4,5,8.0,10.428571428571429
12274,2014221,3.01,15,5,6,4,4.142857142857143,8.0
12275,2014222,7.042,2,2,3,3,8.714285714285714,4.142857142857143
12276,2014223,6.031,3,2,3,2,3.0,8.714285714285714
12277,2014224,12.073,4,7,22,7,3.0,3.0
12278,2014225,5.021,12,18,5,7,7.285714285714286,3.0
12279,2014226,4.01,7,22,32,12,7.857142857142857,7.285714285714286
12280,2014227,4.01,3,4,5,3,12.857142857142858,7.857142857142857
12281,2014228,1.0,4,7,3,4,3.2857142857142856,12.857142857142858
12282,2014229,5.021,2,5,3,5,3.7142857142857144,3.2857142857142856
12283,2014230,4.01,5,3,2,0,2.7142857142857144,3.7142857142857144
12284,2014231,15.094,3,4,3,7,3.142857142857143,2.7142857142857144
12285,2014232,5.021,3,4,5,5,4.142857142857143,3.142857142857143
12286,2014233,9.052,9,56,22,12,5.571428571428571,4.142857142857143
12287,2014234,3.0,15,6,6,4,16.0,5.571428571428571
12288,2014235,4.01,4,6,12,5,8.428571428571429,16.0
12289,2014236,2.0,3,3,0,2,5.142857142857143,8.428571428571429
12290,2014237,2.0,3,3,4,5,3.142857142857143,5.142857142857143
12291,2014238,3.01,0,0,0,0,3.2857142857142856,3.142857142857143
12292,2014239,19.105,2,3,3,3,0.7142857142857143,3.2857142857142856
12293,2014240,19.105,3,4,4,4,2.5714285714285716,0.7142857142857143
12294,2014241,18.105,18,18,27,32,9.142857142857142,2.5714285714285716
12295,2014242,14.084,18,9,12,22,25.142857142857142,9.142857142857142
12296,2014243,14.084,22,22,15,9,17.857142857142858,25.142857142857142
12297,2014244,10.063,7,6,12,6,16.285714285714285,17.857142857142858
12298,2014245,9.052,15,22,27,6,9.714285714285714,16.285714285714285
12299,2014246,9.052,7,12,7,7,13.857142857142858,9.714285714285714
12300,2014247,6.031,12,15,7,7,7.857142857142857,13.857142857142858
12301,2014248,7.031,12,7,5,5,11.0,7.857142857142857
12302,2014249,9.052,5,5,3,3,6.857142857142857,11.0
12303,2014250,7.031,4,12,6,7,4.714285714285714,6.857142857142857
12304,2014251,4.021,15,12,9,18,7.857142857142857,4.714285714285714
12305,2014252,7.031,0,2,3,3,11.571428571428571,7.857142857142857
12306,2014253,6.031,7,7,6,5,3.142857142857143,11.571428571428571
12307,2014254,11.063,9,9,9,6,6.0,3.142857142857143
12308,2014255,37.146,12,15,9,7,5.714285714285714,6.0
12309,2014256,12.073,56,18,5,4,11.857142857142858,5.714285714285714
12310,2014257,2.0,22,94,39,48,19.571428571428573,11.857142857142858
12311,2014258,2.0,2,5,9,7,35.285714285714285,19.571428571428573
12312,2014259,7.031,0,0,0,3,4.285714285714286,35.285714285714285
12313,2014260,4.021,6,3,2,2,1.5714285714285714,4.285714285714286
12314,2014261,6.031,7,12,7,5,4.857142857142857,1.5714285714285714
